A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
,,,,,,,,20028.76953125,28093.25390625,,,,,,-5784.8173828125,,,,,,,,,,,,,,,,,19273.0546875,1844.9677734375,,,,,,,,,,,,,,
,,,,,,,,20079.8203125,28073.033203125,,,,,,-5780.22119140625,,,,,,,,,,,,,,,,,19326.630859375,1844.822998046875,,,,,,,,,,,,,,
,,,,,,,,20101.2890625,28117.15234375,,,,,,-5769.06396484375,,,,,,,,,,,,,,,,,19386.70703125,1838.133056640625,,,,,,,,,,,,,,
,,,,,,,,20125.62109375,28138.1484375,,,,,,-5758.7919921875,,,,,,,,,,,,,,,,,19436.5078125,1842.2774658203125,,,,,,,,,,,,,,
,,,,,,,,20143.59765625,28123.625,,,,,,-5759.5634765625,,,,,,,,,,,,,,,,,19483.259765625,1863.284423828125,,,,,,,,,,,,,,
,,,,,,,,20184.55859375,28117.05078125,,,,,,-5757.8212890625,,,,,,,,,,,,,,,,,19551.994140625,1857.13720703125,,,,,,,,,,,,,,
,,,,,,,,20207.658203125,28253.521484375,,,,,,-5792.90576171875,,,,,,,,,,,,,,,,,19579.802734375,1855.4342041015625,,,,,,,,,,,,,,
,,,,,,,,20229.40625,28223.52734375,,,,,,-5766.810546875,,,,,,,,,,,,,,,,,19593.81640625,1866.8240966796875,,,,,,,,,,,,,,
,,,,,,,,20302.958984375,28233.69140625,,,,,,-5760.03271484375,,,,,,,,,,,,,,,,,19649.59765625,1852.394287109375,,,,,,,,,,,,,,
,,,,,,,,20261.056640625,28221.875,,,,,,-5765.1044921875,,,,,,,,,,,,,,,,,19698.900390625,1878.9365234375,,,,,,,,,,,,,,
,,,,,,,,20269.1640625,28284.4609375,,,,,,-5760.2431640625,,,,,,,,,,,,,,,,,19731.39453125,1870.2213134765625,,,,,,,,,,,,,,
,,,,,,,,20317.8984375,28249.935546875,,,,,,-5741.806640625,,,,,,,,,,,,,,,,,19761.931640625,1865.309814453125,,,,,,,,,,,,,,
