A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,,,20 nm,25850.7265625,5 nm,10554.841796875,0,3583.14880371094
37698.22265625,20381.306640625,25728.328125,16767.58203125,14904.787109375,9551.931640625,3923.59057617187,,,,,,,,,,83712.8828125,21498.486328125,28714.6015625,20304.2109375,-5158.4365234375,10172.7314453125,3534.51635742188,,,,,,,,,,,,,,,,,,33016.421875,21835.09765625,28235.953125,20475.64453125,20771.806640625,10806.6005859375,7151.701171875,,,,,26988.4921875,,10199.7252604167,,3713.31567382812
37695.05078125,20387.30859375,25751.46875,16771.05078125,14935.7705078125,9590.875,3919.47265625,,,,,,,,,,83917.0546875,21167.51953125,28673.171875,20314.736328125,-5117.306640625,10199.9833984375,3507.15869140625,,,,,,,,,,,,,,,,,,32990.15234375,21845.71484375,28221.2421875,20436.994140625,20773.46484375,10808.3173828125,7189.41162109375,,,,,26988.9052734375,,10194.0325520833,,3759.65686035156
37735.3046875,20403.23828125,25787.904296875,16771.732421875,14953.4345703125,9573.76171875,3966.90551757812,,,,,,,,,,84199.578125,21196.0234375,28659.404296875,20282.615234375,-5118.9189453125,10203.1044921875,3552.408203125,,,,,,,,,,,,,,,,,,32999.3359375,21818.77734375,28225.515625,20466.41796875,20757.13671875,10805.2314453125,7199.58642578125,,,,,26980.7080078125,,10224.4944661458,,3771.56457519531
37760.25390625,20378.0703125,25786.3515625,16756.40234375,14978.19921875,9610.4345703125,3966.8515625,,,,,,,,,,84213.484375,21124.349609375,28619.72265625,20296.787109375,-5095.818359375,10208.041015625,3576.27758789063,,,,,,,,,,,,,,,,,,32999.12890625,21792.8984375,28189.90625,20463.16015625,20782.490234375,10855.0078125,7198.56298828125,,,,,26992.171875,,10236.5579427083,,3768.31762695312
37781.64453125,20303.69140625,25817.765625,16774.123046875,14982.3212890625,9618.080078125,3965.6376953125,,,,,,,,,,84578.8515625,21419.201171875,28642.931640625,20275.0546875,-5115.9951171875,10256.9453125,3570.99755859375,,,,,,,,,,,,,,,,,,32977.64453125,21664.7578125,28175.064453125,20450.42578125,20789.27734375,10834.6484375,7221.93115234375,,,,,27002.8955078125,,10244.5654296875,,3799.25744628906
37785.76953125,20325.068359375,25822.263671875,16769.9453125,15043.345703125,9652.580078125,4003.00244140625,,,,,,,,,,84767.1328125,21414.208984375,28719.14453125,20310.560546875,-5106.95703125,10252.1962890625,3595.51245117187,,,,,,,,,,,,,,,,,,32990.63671875,21666.154296875,28166.578125,20467.2734375,20791.8359375,10828.919921875,7266.9443359375,,,,,26988.3369140625,,10262.3050130208,,3806.38073730469
37806.29296875,20324.326171875,25821.55859375,16757.61328125,15047.248046875,9670.728515625,4007.33154296875,,,,,,,,,,84777.9375,21364.298828125,28704.34765625,20272.419921875,-5100.8818359375,10256.837890625,3605.42993164062,,,,,,,,,,,,,,,,,,32981.83203125,21619.90234375,28183.52734375,20464.76953125,20808.673828125,10859.3486328125,7276.29296875,,,,,27011.2177734375,,10266.609375,,3808.71264648437
37786.35546875,20373.40234375,25887.400390625,16785.623046875,15089.6787109375,9675.5576171875,4014.43627929688,,,,,,,,,,84840.1953125,21063.95703125,28777.013671875,20324.962890625,-5119.1044921875,10279.4287109375,3602.98901367188,,,,,,,,,,,,,,,,,,32990.234375,21623.640625,28155.115234375,20501.3984375,20828.048828125,10844.841796875,7287.16552734375,,,,,26998.208984375,,10277.6246744792,,3835.55651855469
37845.90625,20365.982421875,25854.83984375,16799.14453125,15088.095703125,9714.3310546875,4053.2041015625,,,,,,,,,,85009.921875,21071.263671875,28779.87890625,20312.87109375,-5105.4150390625,10270.0166015625,3617.90893554687,,,,,,,,,,,,,,,,,,32964.93359375,21593.435546875,28135.03515625,20472.66796875,20835.0625,10848.5263671875,7316.80908203125,,,,,27005.83203125,,10284.2845052083,,3852.44873046875
37829.484375,20328.12109375,25911.369140625,16810.029296875,15144.98828125,9702.537109375,4074.1904296875,,,,,,,,,,85202.515625,21336.13671875,28810.912109375,20344.859375,-5108.54638671875,10282.8349609375,3630.70703125,,,,,,,,,,,,,,,,,,32970.09375,21489.294921875,28141.578125,20468.634765625,20878.033203125,10867.4814453125,7318.0673828125,,,,,26960.05078125,,10291.2646484375,,3851.75329589844
37845.515625,20352.30078125,25826.171875,16768.99609375,15171.033203125,9703.091796875,4074.583984375,,,,,,,,,,85218.5703125,21018.904296875,28733.9140625,20318.01171875,-5102.611328125,10296.349609375,3628.92260742187,,,,,,,,,,,,,,,,,,32932.34375,21523.150390625,28100.294921875,20463.474609375,20876.91796875,10874.3525390625,7345.849609375,,,,,26969.046875,,10318.6744791667,,3869.31713867187
37831.26953125,20339.53515625,25872.130859375,16754.83984375,15212.8671875,9753.76953125,4104.810546875,,,,,,,,,,85421.5234375,20966.119140625,28797.76171875,20280.31640625,-5092.66015625,10330.3876953125,3633.82373046875,,,,,,,,,,,,,,,,,,32903.16015625,21468.013671875,28093.9296875,20439.259765625,20924.80078125,10871.8662109375,7376.728515625,,,,,26952.8134765625,,10321.7421875,,3871.38122558594
37863.125,20308.7109375,25875.84765625,16811.63671875,15208.2587890625,9747.998046875,4091.7255859375,,,,,,,,,,85677.3671875,21321.22265625,28824.796875,20311.833984375,-5107.90673828125,10338.6279296875,3651.03686523438,,,,,,,,,,,,,,,,,,32869.57421875,21349.96875,28065.962890625,20447.68359375,20901.16015625,10878.6005859375,7366.1669921875,,,,,26953.4619140625,,10330.3831380208,,3893.32604980469
37831.9609375,20307.83984375,25876.19140625,16757.1640625,15237.078125,9785.234375,4130.90673828125,,,,,,,,,,85622.046875,20981.818359375,28810.3046875,20285.18359375,-5106.8564453125,10325.81640625,3655.74536132813,,,,,,,,,,,,,,,,,,32881.48828125,21406.353515625,28029.779296875,20423.76953125,20913.58984375,10880.0986328125,7379.822265625,,,,,26952.20703125,,10340.9964192708,,3896.05859375
37839.56640625,20294.5390625,25900.44921875,16770.427734375,15274.94140625,9796.09765625,4135.98583984375,,,,,,,,,,85704.859375,20986.1953125,28837.1171875,20268.046875,-5099.009765625,10355.658203125,3656.13134765625,,,,,,,,,,,,,,,,,,32893.453125,21368.78125,28030.732421875,20418.591796875,20925.515625,10871.2333984375,7390.4052734375,,,,,26925.1435546875,,10350.6236979167,,3938.94860839844
37819.44921875,20273.16796875,25878.046875,16773.9765625,15257.3857421875,9809.2958984375,4181.876953125,,,,,,,,,,85847.171875,21268.0390625,28898.625,20260.78515625,-5087.2705078125,10352.978515625,3696.02026367187,,,,,,,,,,,,,,,,,,32852.75,21237.2578125,28003.96484375,20420.69140625,20977.34765625,10889.5966796875,7395.478515625,,,,,26949.6953125,,10366.5846354167,,3949.48022460937
37840.03515625,20306.396484375,25902.1484375,16752.5703125,15296.33203125,9823.19140625,4176.17431640625,,,,,,,,,,85817.3046875,21016.833984375,28784.478515625,20259.447265625,-5096.0693359375,10375.92578125,3722.7861328125,,,,,,,,,,,,,,,,,,32886.1328125,21273.26171875,27972.240234375,20388.56640625,20980.837890625,10900.63671875,7446.27880859375,,,,,26960.869140625,,10376.2662760417,,3962.1318359375
37851.91796875,20243.189453125,25982.642578125,16764.791015625,15313.7626953125,9845.451171875,4199.93115234375,,,,,,,,,,85937.828125,21294.41796875,28891.8046875,20260.80859375,-5097.57080078125,10397.0615234375,3724.33251953125,,,,,,,,,,,,,,,,,,32872.93359375,21154.166015625,27997.2421875,20407.990234375,20951.97265625,10886.2861328125,7429.154296875,,,,,26922.1240234375,,10376.63671875,,3975.26501464844
37844.72265625,20288.92578125,25925.068359375,16769.380859375,15351.08203125,9847.8916015625,4226.07373046875,,,,,,,,,,85979.4296875,20949.841796875,28949.2109375,20244.1328125,-5088.1748046875,10404.4892578125,3724.45629882812,,,,,,,,,,,,,,,,,,32849.13671875,21203.697265625,27939.095703125,20419.15234375,20975.1015625,10877.529296875,7449.1650390625,,,,,26918.5732421875,,10365.3818359375,,3955.94299316406
37816.0078125,20232.640625,25938.36328125,16770.427734375,15367.7109375,9857.044921875,4202.66259765625,,,,,,,,,,86084.328125,21264.138671875,28951.87890625,20210.08984375,-5098.396484375,10371.5126953125,3709.22338867187,,,,,,,,,,,,,,,,,,32793.109375,21078.607421875,27919.1796875,20417.06640625,20975.970703125,10867.587890625,7489.71533203125,,,,,26895.7373046875,,10369.9440104167,,3984.54235839844
37855.7890625,20257.0078125,25914.26953125,16752.22265625,15364.330078125,9867.205078125,4243.48486328125,,,,,,,,,,86204.6171875,20850.359375,28969.59375,20260.501953125,-5083.04833984375,10372.1455078125,3725.59985351563,,,,,,,,,,,,,,,,,,32758.888671875,21106.8203125,27898.783203125,20397.794921875,20982.728515625,10870.4814453125,7486.25146484375,,,,,26869.5078125,,10373.7815755208,,3989.72521972656
37865.6875,20210.09375,25887.50390625,16699.80078125,15368.40625,9890.1005859375,4253.96630859375,,,,,,,,,,86452.8984375,21204.140625,28888.787109375,20175.8671875,-5110.7255859375,10354.4130859375,3725.48413085938,,,,,,,,,,,,,,,,,,32755.32421875,20987.69140625,27877.205078125,20443.19140625,20988.056640625,10876.8310546875,7484.93017578125,,,,,26870.845703125,,10390.6048177083,,4002.80847167969
37846.1875,20208.529296875,25891.5,16708.9921875,15400.38671875,9890.4970703125,4263.98046875,,,,,,,,,,86341.5234375,21191.751953125,28929.599609375,20200.021484375,-5110.31884765625,10391.3232421875,3741.63647460937,,,,,,,,,,,,,,,,,,32718.478515625,20955.509765625,27851.51171875,20409.841796875,21023.171875,10889.994140625,7489.7666015625,,,,,26848.14453125,,10406.2692057292,,4022.14587402344
37834.9296875,20250.587890625,25885.16796875,16727.75,15437.98828125,9907.248046875,4274.76513671875,,,,,,,,,,86370.7421875,20849.884765625,28918.15234375,20186.3984375,-5091.2529296875,10409.4658203125,3769.52661132812,,,,,,,,,,,,,,,,,,32703.58984375,21007.216796875,27850.19140625,20409.828125,21015.9765625,10902.09375,7514.74072265625,,,,,26854.60546875,,10409.5227864583,,4026.26025390625
37823.546875,20201.541015625,25926.626953125,16733.26953125,15439.05859375,9923.4697265625,4279.62646484375,,,,,,,,,,86266.140625,21207.11328125,28981.783203125,20201.568359375,-5113.4150390625,10417.353515625,3772.89404296875,,,,,,,,,,,,,,,,,,32669.0078125,20885.5390625,27811.12109375,20392.337890625,21015.625,10887.7451171875,7501.16064453125,,,,,26833.21484375,,10393.3238932292,,4019.08984375
37842.12890625,20223.23046875,25881.84375,16666.0625,15434.3173828125,9918.3876953125,4282.66796875,,,,,,,,,,86383.0078125,20811.67578125,28868.390625,20123.333984375,-5102.03173828125,10405.55078125,3755.51171875,,,,,,,,,,,,,,,,,,32650.36328125,20923.228515625,27782.583984375,20389.8828125,21025.62109375,10856.033203125,7518.94677734375,,,,,26816.298828125,,10405.3893229167,,4044.11657714844
37844.2578125,20195.96484375,25897.50390625,16668.8046875,15461.9443359375,9930.2265625,4307.1767578125,,,,,,,,,,86394.4375,21142.796875,28912.173828125,20150.41796875,-5109.47412109375,10424.7900390625,3781.05639648437,,,,,,,,,,,,,,,,,,32630.431640625,20805.06640625,27784.5859375,20418.4609375,21025.296875,10861.1513671875,7532.57421875,,,,,26801.32421875,,10413.9195963542,,4050.80407714844
37832.4140625,20237.146484375,25858.88671875,16677.3203125,15479.4208984375,9944.5771484375,4316.3076171875,,,,,,,,,,86332.3515625,20833.712890625,28882.67578125,20144.44140625,-5104.4296875,10430.896484375,3785.30053710937,,,,,,,,,,,,,,,,,,32579.27734375,20842.994140625,27735.09375,20381.17578125,21000.34765625,10866.28515625,7520.2705078125,,,,,26776.09765625,,10409.3307291667,,4057.60864257813
37826.09765625,20209.0546875,25862.78515625,16660.4140625,15475.84765625,9952.990234375,4319.05078125,,,,,,,,,,86549.9375,20813.630859375,28919.873046875,20071.728515625,-5092.537109375,10425.8271484375,3796.16650390625,,,,,,,,,,,,,,,,,,32583.435546875,20812.1875,27743.76171875,20378.1875,21023.783203125,10849.1748046875,7529.109375,,,,,26780.5439453125,,10420.4049479167,,4045.62927246094
37792.42578125,20187.2421875,25882.255859375,16659.044921875,15479.3583984375,9949.2001953125,4325.82666015625,,,,,,,,,,86447.0625,20793.80078125,28935.205078125,20062.69921875,-5083.3486328125,10434.9052734375,3765.43188476563,,,,,,,,,,,,,,,,,,32539.732421875,20750.578125,27689.41015625,20339.716796875,21043.64453125,10877.109375,7533.34423828125,,,,,26793.869140625,,10428.0188802083,,4075.8583984375
37814.2734375,20184.7578125,25905.234375,16692.201171875,15546.1162109375,9962.326171875,4356.83935546875,,,,,,,,,,86555.953125,20827.931640625,28934.7421875,20061.904296875,-5105.49267578125,10464.779296875,3794.87744140625,,,,,,,,,,,,,,,,,,32529.404296875,20714.890625,27678.83203125,20335.57421875,21053.73046875,10856.951171875,7546.71484375,,,,,26777.0947265625,,10438.2626953125,,4093.52966308594
37840.671875,20176.482421875,25932.326171875,16655.80078125,15533.205078125,9993.52734375,4404.625,,,,,,,,,,86541,20755.61328125,29013.49609375,20076.1015625,-5083.625,10456.271484375,3782.43432617188,,,,,,,,,,,,,,,,,,32487.857421875,20691.12890625,27682.50390625,20323.79296875,21022.357421875,10864.9892578125,7534.89794921875,,,,,26767.8984375,,10413.3193359375,,4097.74633789063
37786.58984375,20160.48046875,25890.419921875,16636.42578125,15511.783203125,9974.3720703125,4404.630859375,,,,,,,,,,86321.5546875,20759.8984375,28928.9609375,20039.564453125,-5118.3310546875,10443.90625,3790.86181640625,,,,,,,,,,,,,,,,,,32409.912109375,20668.841796875,27621.86328125,20307.796875,21232.9375,10821.6796875,7509.26318359375,,,,,26774.48046875,,10420.64453125,,4080.06970214844
37778.1796875,20156.0078125,25932.609375,16621.8828125,15510.583984375,9982.849609375,4389.029296875,,,,,,,,,,86273.84375,20718.990234375,28956.87109375,20028.33203125,-5088.0029296875,10436.8740234375,3771.11010742188,,,,,,,,,,,,,,,,,,32419.869140625,20618.72265625,27645.376953125,20275.345703125,21243.1484375,10842.2099609375,7516.34912109375,,,,,26746.0048828125,,10410.6393229167,,4102.64245605469
37757.11328125,20105.703125,25876.67578125,16610.224609375,15529.912109375,9987.10546875,4405.8642578125,,,,,,,,,,86253.0078125,21043.556640625,28947.4609375,19981.17578125,-5062.099609375,10418.7900390625,3799.42065429687,,,,,,,,,,,,,,,,,,32376.56640625,20499.20703125,27616.3515625,20257.029296875,21189.05859375,10826.0224609375,7544.2255859375,,,,,26731.841796875,,10417.0843098958,,4097.56567382813
37763.046875,20078.34375,25923.42578125,16588.060546875,15530.4697265625,9986.80859375,4399.39501953125,,,,,,,,,,86228.140625,20989.255859375,28938.84375,19961.859375,-5074.32763671875,10433.4306640625,3795.736328125,,,,,,,,,,,,,,,,,,32417.20703125,20455.6171875,27615.333984375,20224.595703125,21190.974609375,10831.013671875,7540.4013671875,,,,,26664.3388671875,,10413.0094401042,,4117.49072265625
37728.45703125,20107.04296875,25826.849609375,16554.302734375,15538.5517578125,9994.0048828125,4431.64697265625,,,,,,,,,,86100.484375,20610.669921875,28857.314453125,19897.26953125,-5106.701171875,10439.1640625,3803.33447265625,,,,,,,,,,,,,,,,,,32360.2734375,20498.275390625,27540.2578125,20208.3125,21183.509765625,10805.859375,7520.8955078125,,,,,26659.794921875,,10405.6725260417,,4109.6259765625
37721.91796875,20090.380859375,25828.83984375,16544.576171875,15535.884765625,9991.05078125,4412.20703125,,,,,,,,,,86311.828125,20620.2734375,28925.650390625,19870.1875,-5091.7705078125,10418.4716796875,3807.044921875,,,,,,,,,,,,,,,,,,32331.32421875,20480.763671875,27501.828125,20175.11328125,21145.8984375,10807.4951171875,7534.03515625,,,,,26620.794921875,,10393.7565104167,,4122.96435546875
37726.3828125,20048.390625,25810.64453125,16537.119140625,15534.8310546875,9972.5595703125,4433.3876953125,,,,,,,,,,86125.546875,20886.41796875,28899.189453125,19863.298828125,-5083.400390625,10425.5390625,3812.541015625,,,,,,,,,,,,,,,,,,32331.759765625,20345.349609375,27490.75,20151.818359375,21128.056640625,10783.1708984375,7523.0537109375,,,,,26645.755859375,,10393.0732421875,,4124.84582519531
37724,20032.6640625,25848.12890625,16530.71875,15557.6240234375,9991.3564453125,4436.78515625,,,,,,,,,,86057.4296875,20879.697265625,28839.328125,19840.392578125,-5096.48388671875,10402.9912109375,3812.90649414063,,,,,,,,,,,,,,,,,,32297.572265625,20278.9375,27430.9453125,20147.072265625,21131.64453125,10784.8720703125,7514.26416015625,,,,,26611.166015625,,10394.5305989583,,4133.39135742188
37651.88671875,20073.017578125,25813.6015625,16491.220703125,15540.9150390625,9983.16015625,4437.9375,,,,,,,,,,85946.25,20558.626953125,28809.142578125,19771.794921875,-5079.9375,10431.2216796875,3828.84521484375,,,,,,,,,,,,,,,,,,32282.560546875,20334.740234375,27443.3828125,20110.078125,21091.57421875,10769.2099609375,7501.9853515625,,,,,26613.8916015625,,10394.9427083333,,4128.95434570313
37651.15625,20000.892578125,25880.83984375,16516.4765625,15538.7744140625,9991.58984375,4440.5146484375,,,,,,,,,,85942.5390625,20879.197265625,28844.15625,19829.98828125,-5064.67578125,10419.8330078125,3817.39404296875,,,,,,,,,,,,,,,,,,32267.4140625,20249.294921875,27408.73046875,20101.474609375,21076.84375,10773.4052734375,7513.3046875,,,,,26544.9365234375,,10386.3401692708,,4128.84252929688
37661.3359375,20005.12109375,25758.68359375,16444.30078125,15530.06640625,10000.421875,4446.1455078125,,,,,,,,,,85862.25,20521.99609375,28772.861328125,19772.748046875,-5098.392578125,10401.990234375,3811.53955078125,,,,,,,,,,,,,,,,,,32175.599609375,20274.212890625,27346.943359375,20065.16015625,21066.31640625,10756.6083984375,7491.04443359375,,,,,26537.8173828125,,10374.2887369792,,4134.88208007813
37621.82421875,20005.013671875,25772.595703125,16482.310546875,15521.50390625,9979.62890625,4436.04052734375,,,,,,,,,,85923.5390625,20620.509765625,28747.794921875,19762.205078125,-5095.81982421875,10390.9306640625,3833.7236328125,,,,,,,,,,,,,,,,,,32185.4375,20201.458984375,27331.189453125,20028.41015625,21050.548828125,10752.306640625,7502.1123046875,,,,,26510.017578125,,10374.9664713542,,4140.65771484375
37578.8203125,20034.568359375,25740.236328125,16437.931640625,15518.7568359375,10013.455078125,4447.45458984375,,,,,,,,,,85628.0390625,20478.47265625,28668.494140625,19702.484375,-5083.76904296875,10389.34375,3833.86083984375,,,,,,,,,,,,,,,,,,32089.498046875,20167.41015625,27303.0390625,19999.783203125,21043.888671875,10722.1005859375,7500.3369140625,,,,,26509.197265625,,10365.6282552083,,4148.63525390625
37585.48046875,19959.09765625,25778.361328125,16405.470703125,15537.8037109375,9995.6015625,4453.0185546875,,,,,,,,,,85821.3359375,20813.8984375,28716.19921875,19662.703125,-5083.03564453125,10367.107421875,3844.251953125,,,,,,,,,,,,,,,,,,32028.05859375,20081.1953125,27279.798828125,19974.255859375,20994.849609375,10734.17578125,7497.7939453125,,,,,26523.5205078125,,10365.5432942708,,4144.66540527344
37597.62109375,19982.2265625,25751.77734375,16376.21875,15534.21875,10005.3017578125,4453.751953125,,,,,,,,,,85688.3203125,20450.98828125,28699.462890625,19645.572265625,-5070.048828125,10381.357421875,3835.57885742188,,,,,,,,,,,,,,,,,,31974.3125,20123.083984375,27240.033203125,19913.46875,21001.146484375,10709.970703125,7466.1328125,,,,,26491.890625,,10359.9254557292,,4141.33972167969
37548.5390625,19935.91015625,25738.5390625,16356.15234375,15540.66796875,9993.1923828125,4451.47998046875,,,,,,,,,,85479.5859375,20723.884765625,28651.017578125,19639.271484375,-5076.9306640625,10383.6474609375,3831.19946289063,,,,,,,,,,,,,,,,,,31921.4140625,20025.97265625,27295.263671875,19882.57421875,20999.365234375,10702.9365234375,7477.017578125,,,,,26548.2607421875,,10348.0081380208,,4132.20764160156
37500.47265625,19910.1640625,25702.609375,16333.3515625,15516.033203125,9981.48828125,4447.28173828125,,,,,,,,,,85389.2421875,20742.720703125,28618.4921875,19572.5546875,-5085.08251953125,10360.9521484375,3817.13354492187,,,,,,,,,,,,,,,,,,31887.451171875,19972.421875,27245.2421875,19847.173828125,20965.662109375,10701.583984375,7455.7451171875,,,,,26514.947265625,,10337.2099609375,,4136.30004882813
37463.24609375,19947.021484375,25667.978515625,16289.8310546875,15509.2919921875,9981.0634765625,4436.951171875,,,,,,,,,,85242.234375,20364.7734375,28552.8125,19529.72265625,-5056.49853515625,10358.66796875,3835.64892578125,,,,,,,,,,,,,,,,,,31811.046875,20019.48828125,27393.912109375,19789.462890625,20951.380859375,10671.8984375,7481.10205078125,,,,,26472.7607421875,,10326.3092447917,,4150.21997070313
37466.55859375,19924.08203125,25659.150390625,16278.919921875,15493.8447265625,9969.5478515625,4482.0107421875,,,,,,,,,,85172.546875,20340.55859375,28543.369140625,19499.830078125,-5071.40234375,10360.84765625,3818.42919921875,,,,,,,,,,,,,,,,,,31748.71875,19972.31640625,27361.916015625,19772.072265625,20918.20703125,10648.5322265625,7476.66796875,,,,,26428.1328125,,10312.4293619792,,4124.19982910156
37409.140625,19890.021484375,25604.61328125,16271.5107421875,15489.0615234375,9964.6962890625,4442.734375,,,,,,,,,,84936.09375,20322.6328125,28491.083984375,19509.087890625,-5062.01171875,10342.3154296875,3805.66528320312,,,,,,,,,,,,,,,,,,31652.681640625,19894.439453125,27286.37109375,19727.138671875,20902.806640625,10630.2763671875,7443.9033203125,,,,,26389.6708984375,,10294.0107421875,,4132.21655273438
37421.578125,19866.0703125,25596.58984375,16247.0595703125,15502.73046875,9951.4921875,4447.52734375,,,,,,,,,,84986.890625,20602.76953125,28539.208984375,19467.08984375,-5076.48095703125,10330.2763671875,3816.90576171875,,,,,,,,,,,,,,,,,,31594.77734375,19806.1796875,27251.65234375,19672.0546875,20886.775390625,10600.263671875,7416.87841796875,,,,,26345.0703125,,10282.9739583333,,4130.7041015625
37387.4140625,19827.87890625,25566.80859375,16244.8837890625,15486.5654296875,9943.1484375,4455.34619140625,,,,,,,,,,84906.28125,20608.34765625,28499.20703125,19418.30859375,-5091.98193359375,10323.259765625,3806.06201171875,,,,,,,,,,,,,,,,,,31533.412109375,19757.615234375,27182.751953125,19658.7109375,20826.53125,10582.513671875,7412.650390625,,,,,26330.228515625,,10284.8196614583,,4111.17443847656
37368.9921875,19870.427734375,25559.09375,16184.6337890625,15462.693359375,9948.619140625,4416.060546875,,,,,,,,,,84717.7734375,20248.525390625,28375.38671875,19362.96875,-5099.5849609375,10320.345703125,3806.28833007813,,,,,,,,,,,,,,,,,,31451.658203125,19772.8671875,27123.33203125,19601.869140625,20813.8984375,10585.494140625,7399.46630859375,,,,,26305.478515625,,10275.5367838542,,4112.9833984375
